,alpha,sigma,only_negative_disturbances,add_short_timescale,ews,p_linear,p_kendalltau,p_theilsen,p_kendalltau_adj,valid
277,1.0,1e-06,False,False,ac1_thresh,0.07368421052631578,0.08421052631578947,0.021052631578947368,0.08421052631578947,1.0
278,1.0,1e-06,False,False,iqr,0.07894736842105263,0.09473684210526316,0.05789473684210526,0.09473684210526316,1.0
279,1.0,1e-06,False,False,iqr_thresh,0.07368421052631578,0.09473684210526316,0.06315789473684211,0.09473684210526316,1.0
280,1.0,1e-06,False,False,std_dev,0.10526315789473684,0.12105263157894737,0.08421052631578947,0.12105263157894737,1.0
281,1.0,1e-06,False,False,std_dev_thresh,0.08421052631578947,0.11052631578947368,0.06315789473684211,0.11052631578947368,1.0
282,1.0,1e-06,False,True,ac1,0.12105263157894737,0.10526315789473684,0.08947368421052632,0.0,1.0
283,1.0,1e-06,False,True,ac1_thresh,0.12105263157894737,0.10526315789473684,0.08947368421052632,0.0,1.0
284,1.0,1e-06,False,True,iqr,0.09473684210526316,0.1,0.08947368421052632,0.0,1.0
285,1.0,1e-06,False,True,iqr_thresh,0.09473684210526316,0.1,0.08947368421052632,0.0,1.0
286,1.0,1e-06,False,True,std_dev,0.12631578947368421,0.12105263157894737,0.12631578947368421,0.0,1.0
287,1.0,1e-06,False,True,std_dev_thresh,0.12631578947368421,0.12105263157894737,0.12631578947368421,0.0,1.0
288,1.0,1e-06,True,False,ac1,0.07368421052631578,0.1,0.031578947368421054,0.1,1.0
289,1.0,1e-06,True,False,ac1_thresh,0.06842105263157895,0.08421052631578947,0.021052631578947368,0.08421052631578947,1.0
290,1.0,1e-06,True,False,iqr,0.07894736842105263,0.09473684210526316,0.05263157894736842,0.09473684210526316,1.0
291,1.0,1e-06,True,False,iqr_thresh,0.07368421052631578,0.1,0.06315789473684211,0.1,1.0
292,1.0,1e-06,True,False,std_dev,0.10526315789473684,0.12105263157894737,0.08421052631578947,0.12105263157894737,1.0
293,1.0,1e-06,True,False,std_dev_thresh,0.08421052631578947,0.11578947368421053,0.06315789473684211,0.11578947368421053,1.0
294,1.0,1e-06,True,True,ac1,0.12105263157894737,0.10526315789473684,0.08947368421052632,0.0,1.0
295,1.0,1e-06,True,True,ac1_thresh,0.12105263157894737,0.10526315789473684,0.08947368421052632,0.0,1.0
296,1.0,1e-06,True,True,iqr,0.09473684210526316,0.1,0.08947368421052632,0.0,1.0
297,1.0,1e-06,True,True,iqr_thresh,0.09473684210526316,0.1,0.08947368421052632,0.0,1.0
298,1.0,1e-06,True,True,std_dev,0.12631578947368421,0.12105263157894737,0.12631578947368421,0.0,1.0
299,1.0,1e-06,True,True,std_dev_thresh,0.12631578947368421,0.12105263157894737,0.12631578947368421,0.0,1.0
300,1.0,0.0001,False,False,ac1,0.07894736842105263,0.11052631578947368,0.04736842105263158,0.11052631578947368,1.0
301,1.0,0.0001,False,False,ac1_thresh,0.06315789473684211,0.07894736842105263,0.03684210526315789,0.07894736842105263,1.0
302,1.0,0.0001,False,False,iqr,0.06842105263157895,0.09473684210526316,0.04736842105263158,0.09473684210526316,1.0
303,1.0,0.0001,False,False,iqr_thresh,0.06842105263157895,0.08947368421052632,0.05263157894736842,0.08947368421052632,1.0
304,1.0,0.0001,False,False,std_dev,0.09473684210526316,0.11052631578947368,0.08421052631578947,0.11052631578947368,1.0
305,1.0,0.0001,False,False,std_dev_thresh,0.1,0.11052631578947368,0.07894736842105263,0.11052631578947368,1.0
306,1.0,0.0001,False,True,ac1,0.12105263157894737,0.1,0.08947368421052632,0.0,1.0
307,1.0,0.0001,False,True,ac1_thresh,0.12631578947368421,0.10526315789473684,0.08947368421052632,0.0,1.0
308,1.0,0.0001,False,True,iqr,0.10526315789473684,0.1,0.07368421052631578,0.0,1.0
309,1.0,0.0001,False,True,iqr_thresh,0.11052631578947368,0.10526315789473684,0.07368421052631578,0.0,1.0
310,1.0,0.0001,False,True,std_dev,0.12631578947368421,0.11052631578947368,0.11578947368421053,0.0,1.0
311,1.0,0.0001,False,True,std_dev_thresh,0.12105263157894737,0.11578947368421053,0.11578947368421053,0.0,1.0
312,1.0,0.0001,True,False,ac1,0.06315789473684211,0.08947368421052632,0.03684210526315789,0.08947368421052632,1.0
313,1.0,0.0001,True,False,ac1_thresh,0.05263157894736842,0.08947368421052632,0.031578947368421054,0.08947368421052632,1.0
314,1.0,0.0001,True,False,iqr,0.06315789473684211,0.07368421052631578,0.042105263157894736,0.07368421052631578,1.0
315,1.0,0.0001,True,False,iqr_thresh,0.07368421052631578,0.07368421052631578,0.04736842105263158,0.07368421052631578,1.0
316,1.0,0.0001,True,False,std_dev,0.08947368421052632,0.08421052631578947,0.06315789473684211,0.08421052631578947,1.0
317,1.0,0.0001,True,False,std_dev_thresh,0.07368421052631578,0.07368421052631578,0.06842105263157895,0.07368421052631578,1.0
318,1.0,0.0001,True,True,ac1,0.11578947368421053,0.1,0.08947368421052632,0.0,1.0
319,1.0,0.0001,True,True,ac1_thresh,0.12631578947368421,0.11052631578947368,0.08421052631578947,0.0,1.0
320,1.0,0.0001,True,True,iqr,0.1,0.10526315789473684,0.09473684210526316,0.0,1.0
321,1.0,0.0001,True,True,iqr_thresh,0.1,0.10526315789473684,0.09473684210526316,0.0,1.0
322,1.0,0.0001,True,True,std_dev,0.13157894736842105,0.10526315789473684,0.13157894736842105,0.0,1.0
323,1.0,0.0001,True,True,std_dev_thresh,0.12631578947368421,0.10526315789473684,0.13157894736842105,0.0,1.0
