,alpha,sigma,only_negative_disturbances,ews,p_linear,p_kendalltau,p_theilsen,p_kendalltau_adj,valid
136,1.25,1e-10,False,iqr,0.09578947368421052,0.09631578947368422,0.09263157894736843,0.08947368421052632,1.0
137,1.25,1e-10,False,std_dev,0.09631578947368422,0.08736842105263158,0.09052631578947369,0.07947368421052632,1.0
138,1.25,1e-10,True,ac1,0.11421052631578947,0.10736842105263159,0.10157894736842105,0.09947368421052631,1.0
139,1.25,1e-10,True,iqr,0.09578947368421052,0.09631578947368422,0.09263157894736843,0.08947368421052632,1.0
140,1.25,1e-10,True,std_dev,0.09631578947368422,0.08736842105263158,0.09052631578947369,0.07947368421052632,1.0
141,1.25,1e-08,False,ac1,0.11421052631578947,0.10736842105263159,0.10157894736842105,0.09947368421052631,1.0
142,1.25,1e-08,False,iqr,0.09578947368421052,0.09631578947368422,0.09263157894736843,0.08947368421052632,1.0
143,1.25,1e-08,False,std_dev,0.09631578947368422,0.08736842105263158,0.09052631578947369,0.07947368421052632,1.0
144,1.25,1e-08,True,ac1,0.11421052631578947,0.10736842105263159,0.10157894736842105,0.09947368421052631,1.0
145,1.25,1e-08,True,iqr,0.09578947368421052,0.09631578947368422,0.09263157894736843,0.08947368421052632,1.0
146,1.25,1e-08,True,std_dev,0.09631578947368422,0.08736842105263158,0.09052631578947369,0.07947368421052632,1.0
147,1.25,1e-06,False,ac1,0.11421052631578947,0.10736842105263159,0.10210526315789474,0.09947368421052631,1.0
148,1.25,1e-06,False,iqr,0.09631578947368422,0.0968421052631579,0.09263157894736843,0.09,1.0
149,1.25,1e-06,False,std_dev,0.09631578947368422,0.08736842105263158,0.09052631578947369,0.07947368421052632,1.0
150,1.25,1e-06,True,ac1,0.11421052631578947,0.10736842105263159,0.10157894736842105,0.09947368421052631,1.0
151,1.25,1e-06,True,iqr,0.09631578947368422,0.09631578947368422,0.09157894736842105,0.09,1.0
152,1.25,1e-06,True,std_dev,0.09631578947368422,0.08736842105263158,0.09052631578947369,0.07947368421052632,1.0
153,1.25,0.0001,False,ac1,0.11842105263157894,0.11157894736842106,0.10263157894736842,0.10263157894736842,1.0
154,1.25,0.0001,False,iqr,0.09736842105263158,0.09578947368421052,0.09,0.0868421052631579,1.0
155,1.25,0.0001,False,std_dev,0.1,0.09052631578947369,0.08578947368421053,0.08105263157894736,1.0
156,1.25,0.0001,True,ac1,0.12052631578947369,0.11105263157894738,0.10421052631578948,0.1031578947368421,1.0
157,1.25,0.0001,True,iqr,0.09947368421052631,0.09263157894736843,0.09368421052631579,0.08578947368421053,1.0
158,1.25,0.0001,True,std_dev,0.09578947368421052,0.08842105263157894,0.08473684210526315,0.08,1.0
159,1.25,0.001,False,ac1,0.10736842105263159,0.10421052631578948,0.09263157894736843,0.09473684210526316,1.0
160,1.25,0.001,False,iqr,0.10473684210526316,0.0968421052631579,0.08947368421052632,0.08894736842105264,1.0
161,1.25,0.001,False,std_dev,0.11473684210526315,0.09210526315789473,0.06421052631578947,0.08263157894736842,1.0
162,1.25,0.001,True,ac1,0.11157894736842106,0.10947368421052632,0.09578947368421052,0.1031578947368421,1.0
163,1.25,0.001,True,iqr,0.09842105263157895,0.09947368421052631,0.08947368421052632,0.09105263157894737,1.0
164,1.25,0.001,True,std_dev,0.11947368421052632,0.09526315789473684,0.05894736842105263,0.08736842105263158,1.0
165,1.25,0.01,False,ac1,0.09061313076505698,0.1112316874660879,0.06565382528486163,0.10037981551817689,0.97
166,1.25,0.01,False,iqr,0.09495387954422138,0.09603906673901248,0.08355941399891481,0.08410200759631037,0.97
167,1.25,0.01,False,std_dev,0.11720021703743896,0.09169831795984808,0.03581117742810635,0.08138903960933261,0.97
168,1.25,0.01,True,ac1,0.08898534997287032,0.1090613130765057,0.06673901247965273,0.10255018990775909,0.97
169,1.25,0.01,True,iqr,0.09875203472599023,0.09224091155724362,0.08464460119370591,0.07867607162235486,0.97
170,1.25,0.01,True,std_dev,0.1112316874660879,0.08193163320672817,0.024416711882799782,0.07325013564839934,0.97
171,1.25,0.02,False,ac1,0.09375,0.10964912280701754,0.06578947368421052,0.09539473684210527,0.96
172,1.25,0.02,False,iqr,0.0893640350877193,0.08717105263157894,0.0800438596491228,0.07730263157894737,0.96
173,1.25,0.02,False,std_dev,0.11896929824561403,0.09265350877192982,0.0356359649122807,0.08278508771929824,0.96
174,1.25,0.02,True,ac1,0.0898876404494382,0.10585452395032525,0.06150206978119456,0.09816676522767594,0.89
175,1.25,0.02,True,iqr,0.09284447072738025,0.0898876404494382,0.07924305144884683,0.08042578356002365,0.89
176,1.25,0.02,True,std_dev,0.11413364872856298,0.07746895328208162,0.027794204612655235,0.06859846244825547,0.89
177,1.25,0.05,False,ac1,0.09497882637628555,0.11373260738052027,0.06957047791893527,0.09860859044162129,0.87
178,1.25,0.05,False,iqr,0.09195402298850575,0.0852994555353902,0.07864488808227466,0.07622504537205081,0.87
179,1.25,0.05,False,std_dev,0.11857229280096794,0.09316394434361766,0.03750756200846945,0.08106473079249849,0.87
180,1.25,0.05,True,ac1,0.09210526315789473,0.10818713450292397,0.06798245614035088,0.09941520467836257,0.72
181,1.25,0.05,True,iqr,0.08771929824561403,0.08552631578947369,0.07090643274853801,0.07748538011695906,0.72
182,1.25,0.05,True,std_dev,0.11403508771929824,0.08333333333333333,0.03070175438596491,0.07236842105263158,0.72
183,1.25,0.1,False,ac1,0.09752321981424149,0.10990712074303406,0.07507739938080496,0.09287925696594428,0.68
184,1.25,0.1,False,iqr,0.0913312693498452,0.09210526315789473,0.0781733746130031,0.08204334365325078,0.68
185,1.25,0.1,False,std_dev,0.12461300309597523,0.09674922600619196,0.04024767801857585,0.08359133126934984,0.68
186,1.25,0.1,True,ac1,0.09746588693957114,0.11306042884990253,0.07017543859649122,0.1023391812865497,0.54
187,1.25,0.1,True,iqr,0.09161793372319688,0.08382066276803118,0.07894736842105263,0.07504873294346978,0.54
188,1.25,0.1,True,std_dev,0.1189083820662768,0.08576998050682261,0.03216374269005848,0.07602339181286549,0.54
189,1.25,0.2,False,ac1,0.0832313341493268,0.0966952264381885,0.06854345165238677,0.08445532435740515,0.43
190,1.25,0.2,False,iqr,0.08690330477356181,0.08690330477356181,0.06976744186046512,0.08078335373317014,0.43
191,1.25,0.2,False,std_dev,0.12729498164014688,0.08935128518971848,0.03671970624235006,0.08078335373317014,0.43
192,1.25,0.2,True,ac1,0.0886426592797784,0.10249307479224377,0.07479224376731301,0.0997229916897507,0.19
193,1.25,0.2,True,iqr,0.10803324099722991,0.0997229916897507,0.09418282548476455,0.09695290858725762,0.19
194,1.25,0.2,True,std_dev,0.0997229916897507,0.07202216066481995,0.0221606648199446,0.0664819944598338,0.19
195,1.25,0.5,False,ac1,0.07894736842105263,0.1118421052631579,0.07236842105263158,0.10526315789473684,0.08
196,1.25,0.5,False,iqr,0.07236842105263158,0.09210526315789473,0.05921052631578947,0.08552631578947369,0.08
197,1.25,0.5,False,std_dev,0.09868421052631579,0.05921052631578947,0.013157894736842105,0.05263157894736842,0.08
198,1.25,0.5,True,ac1,0.05263157894736842,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.02
